id,Province,City,District,bm
4155,四川省,阿坝藏族羌族自治州,若尔盖县,513232
4156,四川省,阿坝藏族羌族自治州,红原县,513233
4157,四川省,甘孜藏族自治州,康定县,513321
4158,四川省,甘孜藏族自治州,泸定县,513322
4159,四川省,甘孜藏族自治州,丹巴县,513323
4160,四川省,甘孜藏族自治州,九龙县,513324
4161,四川省,甘孜藏族自治州,雅江县,513325
4162,四川省,甘孜藏族自治州,道孚县,513326
4163,四川省,甘孜藏族自治州,炉霍县,513327
4164,四川省,甘孜藏族自治州,甘孜县,513328
4165,四川省,甘孜藏族自治州,新龙县,513329
4166,四川省,甘孜藏族自治州,德格县,513330
4167,四川省,甘孜藏族自治州,白玉县,513331
4168,四川省,甘孜藏族自治州,石渠县,513332
4169,四川省,甘孜藏族自治州,色达县,513333
4170,四川省,甘孜藏族自治州,理塘县,513334
4171,四川省,甘孜藏族自治州,巴塘县,513335
4172,四川省,甘孜藏族自治州,乡城县,513336
4173,四川省,甘孜藏族自治州,稻城县,513337
4174,四川省,甘孜藏族自治州,得荣县,513338
4175,四川省,凉山彝族自治州,西昌市,513401
4176,四川省,凉山彝族自治州,木里藏族自治县,513422
4177,四川省,凉山彝族自治州,盐源县,513423
4178,四川省,凉山彝族自治州,德昌县,513424
4179,四川省,凉山彝族自治州,会理县,513425
4180,四川省,凉山彝族自治州,会东县,513426
4181,四川省,凉山彝族自治州,宁南县,513427
4182,四川省,凉山彝族自治州,普格县,513428
4183,四川省,凉山彝族自治州,布拖县,513429
4184,四川省,凉山彝族自治州,金阳县,513430
4185,四川省,凉山彝族自治州,昭觉县,513431
4186,四川省,凉山彝族自治州,喜德县,513432
4187,四川省,凉山彝族自治州,冕宁县,513433
4188,四川省,凉山彝族自治州,越西县,513434
4189,四川省,凉山彝族自治州,甘洛县,513435
4190,四川省,凉山彝族自治州,美姑县,513436
4191,四川省,凉山彝族自治州,雷波县,513437
4192,四川省,成都市,市辖区,510101
4193,四川省,成都市,东城区,510102
4194,四川省,成都市,西城区,510103
4195,四川省,成都市,锦江区,510104
4196,四川省,成都市,青羊区,510105
4197,四川省,成都市,金牛区,510106
4198,四川省,成都市,武侯区,510107
4199,四川省,成都市,成华区,510108
4200,四川省,成都市,金牛区,510111
4201,四川省,成都市,龙泉驿区,510112
4202,四川省,成都市,青白江区,510113
4203,四川省,成都市,新都区,510114
4204,四川省,成都市,市区,510120
4205,四川省,成都市,金堂县,510121
4206,四川省,成都市,双流县,510122
4207,四川省,成都市,温江县,510123
4208,四川省,成都市,郫县,510124
4209,四川省,成都市,新都县,510125
4210,四川省,成都市,彭县,510126
4211,四川省,成都市,灌县,510127
4212,四川省,成都市,崇庆县,510128
4213,四川省,成都市,大邑县,510129
4214,四川省,成都市,邛崃县,510130
4215,四川省,成都市,蒲江县,510131
4216,四川省,成都市,新津县,510132
4217,四川省,成都市,都江堰市,510181
4218,四川省,成都市,彭州市,510182
4219,四川省,成都市,邛崃市,510183
4220,四川省,成都市,崇州市,510184
4221,四川省,重庆市,市辖区,510201
4222,四川省,重庆市,市中区,510202
4223,四川省,重庆市,大渡口区,510203
4224,四川省,重庆市,江北区,510211
4225,四川省,重庆市,沙坪坝区,510212
4226,四川省,重庆市,九龙坡区,510213
4227,四川省,重庆市,南岸区,510214
4228,四川省,重庆市,北碚区,510215
4229,四川省,重庆市,万盛区,510216
4230,四川省,重庆市,双桥区,510217
4231,四川省,重庆市,渝北区,510218
4232,四川省,重庆市,巴南区,510219
4233,四川省,重庆市,市区,510220
4234,四川省,重庆市,长寿县,510221
4235,四川省,重庆市,巴县,510222
4236,四川省,重庆市,綦江县,510223
4237,四川省,重庆市,江北县,510224
4238,四川省,重庆市,江津县,510225
4239,四川省,重庆市,合川县,510226
4240,四川省,重庆市,潼南县,510227
4241,四川省,重庆市,铜梁县,510228
4242,四川省,重庆市,永川县,510229
4243,四川省,重庆市,大足县,510230
4244,四川省,重庆市,北碚区,510231
4245,四川省,重庆市,璧山县,510232
4246,四川省,重庆市,永川市,510281
4247,四川省,重庆市,江津市,510282
4248,四川省,重庆市,合川市,510283
4249,四川省,乐山市,市辖区,511101
4250,四川省,乐山市,市中区,511102
4251,四川省,乐山市,沙湾区,511111
4252,四川省,乐山市,五通桥区,511112
4253,四川省,乐山市,金口河区,511113
4254,四川省,乐山市,仁寿县,511121
4255,四川省,乐山市,眉山县,511122
4256,四川省,乐山市,犍为县,511123
4257,四川省,乐山市,井研县,511124
4258,四川省,乐山市,峨眉县,511125
4259,四川省,乐山市,夹江县,511126
4260,四川省,乐山市,洪雅县,511127
4261,四川省,乐山市,彭山县,511128
4262,四川省,乐山市,沐川县,511129
4263,四川省,乐山市,青神县,511130
4264,四川省,乐山市,丹棱县,511131
4265,四川省,乐山市,峨边彝族自治县,511132
4266,四川省,乐山市,马边彝族自治县,511133
4267,四川省,乐山市,峨眉山市,511181
4268,四川省,万县市,市辖区,511201
4269,四川省,万县市,龙宝区,511202
4270,四川省,万县市,天成区,511203
4271,四川省,万县市,五桥区,511204
4272,四川省,万县市,开县,511221
4273,四川省,万县市,忠县,511222
4274,四川省,万县市,梁平县,511223
4275,四川省,万县市,云阳县,511224
4276,四川省,万县市,奉节县,511225
4277,四川省,万县市,巫山县,511226
4278,四川省,万县市,巫溪县,511227
4279,四川省,万县市,城口县,511228
4280,四川省,南充市,市辖区,511301
4281,四川省,南充市,顺庆区,511302
4282,四川省,南充市,高坪区,511303
4283,四川省,南充市,嘉陵区,511304
4284,四川省,南充市,南部县,511321
4285,四川省,南充市,营山县,511322
4286,四川省,南充市,蓬安县,511323
4287,四川省,南充市,仪陇县,511324
4288,四川省,南充市,西充县,511325
4289,四川省,南充市,阆中市,511381
4290,四川省,眉山市,市辖区,511401
4291,四川省,眉山市,东坡区,511402
4292,四川省,眉山市,仁寿县,511421
4293,四川省,眉山市,彭山县,511422
4294,四川省,眉山市,洪雅县,511423
4295,四川省,眉山市,丹棱县,511424
4296,四川省,眉山市,青神县,511425
4297,四川省,宜宾市,市辖区,511501
4298,四川省,宜宾市,翠屏区,511502
4299,四川省,宜宾市,宜宾县,511521
4300,四川省,宜宾市,南溪县,511522
4301,四川省,宜宾市,江安县,511523
4302,四川省,宜宾市,长宁县,511524
4303,四川省,宜宾市,高县,511525
4304,四川省,宜宾市,珙县,511526
4305,四川省,宜宾市,筠连县,511527
4306,四川省,宜宾市,兴文县,511528
4307,四川省,宜宾市,屏山县,511529
4308,四川省,广安市,市辖区,511601
4309,四川省,广安市,广安区,511602
4310,四川省,广安市,岳池县,511621
4311,四川省,广安市,武胜县,511622
4312,四川省,广安市,邻水县,511623
4313,四川省,广安市,华蓥市,511681
4314,四川省,达州市,市辖区,511701
4315,四川省,达州市,通川区,511702
4316,四川省,达州市,达县,511721
4317,四川省,达州市,宣汉县,511722
4318,四川省,达州市,开江县,511723
4319,四川省,达州市,大竹县,511724
4320,四川省,达州市,渠县,511725
4321,四川省,达州市,万源市,511781
4322,四川省,雅安市,市辖区,511801
4323,四川省,雅安市,雨城区,511802
4324,四川省,雅安市,名山县,511821
4325,四川省,雅安市,荥经县,511822
4326,四川省,雅安市,汉源县,511823
4327,四川省,雅安市,石棉县,511824
4328,四川省,雅安市,天全县,511825
4329,四川省,雅安市,芦山县,511826
4330,四川省,雅安市,宝兴县,511827
4331,四川省,巴中市,市辖区,511901
4332,四川省,巴中市,巴州区,511902
4333,四川省,巴中市,通江县,511921
4334,四川省,巴中市,南江县,511922
4335,四川省,巴中市,平昌县,511923
4336,四川省,资阳市,市辖区,512001
4337,四川省,资阳市,雁江区,512002
4338,四川省,资阳市,安岳县,512021
4339,四川省,资阳市,乐至县,512022
4340,四川省,资阳市,简阳市,512081
4341,四川省,黔江地区,石柱土家族自治县,513521
4342,四川省,黔江地区,秀山土家族苗族自治县,513522
4343,四川省,黔江地区,黔江土家族苗族自治县,513523
4344,四川省,黔江地区,酉阳土家族苗族自治县,513524
4345,四川省,广安市,华蓥市,513601
4346,四川省,广安市,岳池县,513621
4347,四川省,广安市,广安县,513622
4348,四川省,广安市,武胜县,513623
4349,四川省,广安市,邻水县,513624
4350,四川省,巴中地区,巴中市,513701
4351,四川省,巴中地区,通江县,513721
4352,四川省,巴中地区,南江县,513722
4353,四川省,巴中地区,平昌县,513723
4354,四川省,眉山地区,眉山县,513821
4355,四川省,眉山地区,仁寿县,513822
4356,四川省,眉山地区,彭山县,513823
4357,四川省,眉山地区,洪雅县,513824
4358,四川省,眉山地区,丹棱县,513825
4359,四川省,眉山地区,青神县,513826
4360,四川省,资阳地区,资阳市,513901
4361,四川省,资阳地区,简阳市,513902
4362,四川省,资阳地区,安岳县,513921
4363,四川省,资阳地区,乐至县,513922
4364,四川省,德阳市,广汉市,519001
4365,四川省,绵阳市,江油市,519002
4366,四川省,成都市,都江堰市,519003
4367,四川省,乐山市,峨眉山市,519004
4368,贵州省,贵阳市,市辖区,520101
4369,贵州省,贵阳市,南明区,520102
4370,贵州省,贵阳市,云岩区,520103
4371,贵州省,贵阳市,花溪区,520111
4372,贵州省,贵阳市,乌当区,520112
4373,贵州省,贵阳市,白云区,520113
4374,贵州省,贵阳市,小河区,520114
4375,贵州省,贵阳市,开阳县,520121
4376,贵州省,贵阳市,息烽县,520122
4377,贵州省,贵阳市,修文县,520123
4378,贵州省,贵阳市,清镇市,520181
4379,贵州省,六盘水市,钟山区,520201
4380,贵州省,六盘水市,盘县特区,520202
4381,贵州省,六盘水市,六枝特区,520203
4382,贵州省,六盘水市,水城县,520221
4383,贵州省,六盘水市,盘县,520222
4384,贵州省,遵义市,市辖区,520301
4385,贵州省,遵义市,红花岗区,520302
4386,贵州省,遵义市,汇川区,520303
4387,贵州省,遵义市,遵义县,520321
4388,贵州省,遵义市,桐梓县,520322
4389,贵州省,遵义市,绥阳县,520323
4390,贵州省,遵义市,正安县,520324
4391,贵州省,遵义市,道真仡佬族苗族自治县,520325
4392,贵州省,遵义市,务川仡佬族苗族自治县,520326
4393,贵州省,遵义市,凤冈县,520327
4394,贵州省,遵义市,湄潭县,520328
4395,贵州省,遵义市,余庆县,520329
4396,贵州省,遵义市,习水县,520330
4397,贵州省,遵义市,赤水市,520381
4398,贵州省,遵义市,仁怀市,520382
4399,贵州省,安顺市,市辖区,520401
4400,贵州省,安顺市,西秀区,520402
4401,贵州省,安顺市,平坝县,520421
4402,贵州省,安顺市,普定县,520422
4403,贵州省,安顺市,镇宁布依族苗族自治县,520423
4404,贵州省,安顺市,关岭布依族苗族自治县,520424
4405,贵州省,安顺市,紫云苗族布依族自治县,520425
4406,贵州省,遵义地区,遵义市,522101
4407,贵州省,遵义地区,赤水市,522102
4408,贵州省,遵义地区,仁怀市,522103
4409,贵州省,遵义地区,遵义县,522121
4410,贵州省,遵义地区,桐梓县,522122
4411,贵州省,遵义地区,绥阳县,522123
4412,贵州省,遵义地区,正安县,522124
4413,贵州省,遵义地区,道真仡佬族苗族自治县,522125
4414,贵州省,遵义地区,务川仡佬族苗族自治县,522126
4415,贵州省,遵义地区,凤冈县,522127
4416,贵州省,遵义地区,湄潭县,522128
4417,贵州省,遵义地区,余庆县,522129
4418,贵州省,遵义地区,仁怀县,522130
4419,贵州省,遵义地区,赤水县,522131
4420,贵州省,遵义地区,习水县,522132
4421,贵州省,铜仁地区,铜仁市,522201
4422,贵州省,铜仁地区,铜仁县,522221
4423,贵州省,铜仁地区,江口县,522222
4424,贵州省,铜仁地区,玉屏侗族自治县,522223
4425,贵州省,铜仁地区,石阡县,522224
4426,贵州省,铜仁地区,思南县,522225
4427,贵州省,铜仁地区,印江土家族苗族自治县,522226
4428,贵州省,铜仁地区,德江县,522227
4429,贵州省,铜仁地区,沿河土家族自治县,522228
4430,贵州省,铜仁地区,松桃苗族自治县,522229
4431,贵州省,铜仁地区,万山特区,522230
4432,贵州省,黔西南布依族苗族自治州,兴义市,522301
4433,贵州省,黔西南布依族苗族自治州,赤壁市,522302
4434,贵州省,黔西南布依族苗族自治州,兴义县,522321
4435,贵州省,黔西南布依族苗族自治州,兴仁县,522322
4436,贵州省,黔西南布依族苗族自治州,普安县,522323
4437,贵州省,黔西南布依族苗族自治州,晴隆县,522324
4438,贵州省,黔西南布依族苗族自治州,贞丰县,522325
4439,贵州省,黔西南布依族苗族自治州,望谟县,522326
4440,贵州省,黔西南布依族苗族自治州,册亨县,522327
4441,贵州省,黔西南布依族苗族自治州,安龙县,522328
4442,贵州省,毕节地区,毕节市,522401
4443,贵州省,毕节地区,毕节县,522421
4444,贵州省,毕节地区,大方县,522422
4445,贵州省,毕节地区,黔西县,522423
4446,贵州省,毕节地区,金沙县,522424
4447,贵州省,毕节地区,织金县,522425
4448,贵州省,毕节地区,纳雍县,522426
4449,贵州省,毕节地区,威宁彝族回族苗族自治县,522427
4450,贵州省,毕节地区,赫章县,522428
4451,贵州省,安顺地区,安顺市,522501
4452,贵州省,安顺地区,清镇市,522502
4453,贵州省,安顺地区,安顺县,522521
4454,贵州省,安顺地区,开阳县,522522
4455,贵州省,安顺地区,息烽县,522523
4456,贵州省,安顺地区,修文县,522524
4457,贵州省,安顺地区,清镇县,522525
4458,贵州省,安顺地区,平坝县,522526
4459,贵州省,安顺地区,普定县,522527
4460,贵州省,安顺地区,关岭布依族苗族自治县,522528
4461,贵州省,安顺地区,镇宁布依族苗族自治县,522529
4462,贵州省,安顺地区,紫云苗族布依族自治县,522530
4463,贵州省,黔东南苗族侗族自治州,凯里市,522601
4464,贵州省,黔东南苗族侗族自治州,黄平县,522622
4465,贵州省,黔东南苗族侗族自治州,施秉县,522623
4466,贵州省,黔东南苗族侗族自治州,三穗县,522624
4467,贵州省,黔东南苗族侗族自治州,镇远县,522625
4468,贵州省,黔东南苗族侗族自治州,岑巩县,522626
4469,贵州省,黔东南苗族侗族自治州,天柱县,522627
4470,贵州省,黔东南苗族侗族自治州,锦屏县,522628
4471,贵州省,黔东南苗族侗族自治州,剑河县,522629
4472,贵州省,黔东南苗族侗族自治州,台江县,522630
4473,贵州省,黔东南苗族侗族自治州,黎平县,522631
4474,贵州省,黔东南苗族侗族自治州,榕江县,522632
4475,贵州省,黔东南苗族侗族自治州,从江县,522633
4476,贵州省,黔东南苗族侗族自治州,雷山县,522634
4477,贵州省,黔东南苗族侗族自治州,麻江县,522635
4478,贵州省,黔东南苗族侗族自治州,丹寨县,522636
4479,贵州省,黔南布依族苗族自治州,都匀市,522701
4480,贵州省,黔南布依族苗族自治州,福泉市,522702
4481,贵州省,黔南布依族苗族自治州,荔波县,522722
4482,贵州省,黔南布依族苗族自治州,贵定县,522723
4483,贵州省,黔南布依族苗族自治州,福泉县,522724
4484,贵州省,黔南布依族苗族自治州,瓮安县,522725
4485,贵州省,黔南布依族苗族自治州,独山县,522726
4486,贵州省,黔南布依族苗族自治州,平塘县,522727
4487,贵州省,黔南布依族苗族自治州,罗甸县,522728
4488,贵州省,黔南布依族苗族自治州,长顺县,522729
4489,贵州省,黔南布依族苗族自治州,龙里县,522730
4490,贵州省,黔南布依族苗族自治州,惠水县,522731
4491,贵州省,黔南布依族苗族自治州,三都水族自治县,522732
4492,云南省,昭通市,威信县,530629
4493,云南省,昭通市,水富县,530630
4494,云南省,昭通市,市辖区,530601
4495,云南省,昭通市,昭阳区,530602
4496,云南省,昭通市,鲁甸县,530621
4497,云南省,昭通市,巧家县,530622
4498,云南省,昭通市,盐津县,530623
4499,云南省,昭通市,大关县,530624
4500,云南省,昭通市,永善县,530625
4501,云南省,昭通市,绥江县,530626
4502,云南省,昭通市,镇雄县,530627
4503,云南省,昭通市,彝良县,530628
4504,云南省,丽江市,市辖区,530701
4505,云南省,丽江市,古城区,530702
4506,云南省,丽江市,玉龙纳西族自治县,530721
4507,云南省,丽江市,永胜县,530722
4508,云南省,丽江市,华坪县,530723
4509,云南省,丽江市,宁蒗彝族自治县,530724
4510,云南省,思茅市,市辖区,530801
4511,云南省,思茅市,翠云区,530802
4512,云南省,思茅市,普洱哈尼族彝族自治县,530821
4513,云南省,思茅市,墨江哈尼族自治县,530822
4514,云南省,思茅市,景东彝族自治县,530823
4515,云南省,思茅市,景谷傣族彝族自治县,530824
4516,云南省,思茅市,镇沅彝族哈尼族拉祜族自治县,530825
4517,云南省,思茅市,江城哈尼族彝族自治县,530826
4518,云南省,思茅市,孟连傣族拉祜族佤族自治县,530827
4519,云南省,思茅市,澜沧拉祜族自治县,530828
4520,云南省,思茅市,西盟佤族自治县,530829
4521,云南省,临沧市,市辖区,530901
4522,云南省,临沧市,临翔区,530902
4523,云南省,临沧市,凤庆县,530921
4524,云南省,临沧市,云县,530922
4525,云南省,临沧市,永德县,530923
4526,云南省,临沧市,镇康县,530924
4527,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530925
4528,云南省,临沧市,耿马傣族佤族自治县,530926
4529,云南省,临沧市,沧源佤族自治县,530927
4530,云南省,昭通地区,昭通市,532101
4531,云南省,昭通地区,鲁甸县,532122
4532,云南省,昭通地区,巧家县,532123
4533,云南省,昭通地区,盐津县,532124
4534,云南省,昭通地区,大关县,532125
4535,云南省,昭通地区,永善县,532126
4536,云南省,昭通地区,绥江县,532127
4537,云南省,昭通地区,镇雄县,532128
4538,云南省,昭通地区,彝良县,532129
4539,云南省,昭通地区,威信县,532130
4540,云南省,昭通地区,水富县,532131
4541,云南省,曲靖地区,麒麟区,532201
4542,云南省,曲靖地区,曲靖县,532221
4543,云南省,曲靖地区,沾益县,532222
4544,云南省,曲靖地区,马龙县,532223
4545,云南省,曲靖地区,宣威市,532224
4546,云南省,曲靖地区,富源县,532225
4547,云南省,曲靖地区,罗平县,532226
4548,云南省,曲靖地区,师宗县,532227
4549,云南省,曲靖地区,陆良县,532228
4550,云南省,曲靖地区,宜良县,532229
4551,云南省,曲靖地区,路南彝族自治县,532230
4552,云南省,曲靖地区,寻甸回族彝族自治县,532231
4553,云南省,曲靖地区,嵩明县,532232
4554,云南省,曲靖地区,会泽县,532233
4555,云南省,楚雄彝族自治州,楚雄市,532301
4556,云南省,楚雄彝族自治州,楚雄县,532321
4557,云南省,楚雄彝族自治州,双柏县,532322
4558,云南省,楚雄彝族自治州,牟定县,532323
4559,云南省,楚雄彝族自治州,南华县,532324
4560,云南省,楚雄彝族自治州,姚安县,532325
4561,云南省,楚雄彝族自治州,大姚县,532326
4562,云南省,楚雄彝族自治州,永仁县,532327
4563,云南省,楚雄彝族自治州,元谋县,532328
4564,云南省,楚雄彝族自治州,武定县,532329
4565,云南省,楚雄彝族自治州,禄劝县,532330
4566,云南省,楚雄彝族自治州,禄丰县,532331
4567,云南省,保山地区,龙陵县,533024
4568,云南省,保山地区,昌宁县,533025
4569,云南省,保山地区,保山市,533001
4570,云南省,保山地区,施甸县,533022
4571,云南省,保山地区,腾冲县,533023
4572,云南省,德宏傣族景颇族自治州,畹町市,533101
4573,云南省,德宏傣族景颇族自治州,瑞丽市,533102
4574,云南省,德宏傣族景颇族自治州,潞西市,533103
4575,云南省,德宏傣族景颇族自治州,潞西县,533121
4576,云南省,德宏傣族景颇族自治州,梁河县,533122
4577,云南省,德宏傣族景颇族自治州,盈江县,533123
4578,云南省,德宏傣族景颇族自治州,陇川县,533124
4579,云南省,德宏傣族景颇族自治州,瑞丽县,533125
4580,云南省,德宏傣族景颇族自治州,畹町镇,533126
4581,云南省,丽江地区,丽江纳西族自治县,533221
4582,云南省,丽江地区,永胜县,533222
4583,云南省,丽江地区,华坪县,533223
4584,云南省,丽江地区,宁蒗彝族自治县,533224
4585,云南省,怒江傈僳族自治州,泸水县,533321
4586,云南省,怒江傈僳族自治州,碧江县,533322
4587,云南省,怒江傈僳族自治州,福贡县,533323
4588,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,533324
4589,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,533325
4590,云南省,昆明市,市辖区,530101
4591,云南省,昆明市,五华区,530102
4592,云南省,昆明市,盘龙区,530103
4593,云南省,昆明市,官渡区,530111
4594,云南省,昆明市,西山区,530112
4595,云南省,昆明市,东川区,530113
4596,云南省,昆明市,呈贡县,530121
4597,云南省,昆明市,晋宁县,530122
4598,云南省,昆明市,安宁县,530123
4599,云南省,昆明市,富民县,530124
4600,云南省,昆明市,宜良县,530125
4601,云南省,昆明市,石林彝族自治县,530126
4602,云南省,昆明市,嵩明县,530127
4603,云南省,昆明市,禄劝彝族苗族自治县,530128
4604,云南省,昆明市,寻甸回族彝族自治县,530129
4605,云南省,昆明市,安宁市,530181
4606,云南省,曲靖市,市辖区,530301
4607,云南省,曲靖市,麒麟区,530302
4608,云南省,曲靖市,马龙县,530321
4609,云南省,曲靖市,陆良县,530322
4610,云南省,曲靖市,师宗县,530323
4611,云南省,曲靖市,罗平县,530324
4612,云南省,曲靖市,富源县,530325
4613,云南省,曲靖市,会泽县,530326
4614,云南省,曲靖市,沾益县,530328
4615,云南省,曲靖市,宣威市,530381
4616,云南省,玉溪市,市辖区,530401
4617,云南省,玉溪市,红塔区,530402
4618,云南省,玉溪市,江川县,530421
4619,云南省,玉溪市,澄江县,530422
4620,云南省,玉溪市,通海县,530423
4621,云南省,玉溪市,华宁县,530424
4622,云南省,玉溪市,易门县,530425
4623,云南省,玉溪市,峨山彝族自治县,530426
4624,云南省,玉溪市,新平彝族傣族自治县,530427
4625,云南省,玉溪市,元江哈尼族彝族傣族自治县,530428
4626,云南省,保山市,市辖区,530501
4627,云南省,保山市,隆阳区,530502
4628,云南省,保山市,施甸县,530521
4629,云南省,保山市,腾冲县,530522
4630,云南省,保山市,龙陵县,530523
4631,云南省,保山市,昌宁县,530524
4632,云南省,玉溪地区,玉溪市,532401
4633,云南省,玉溪地区,玉溪县,532421
4634,云南省,玉溪地区,江川县,532422
4635,云南省,玉溪地区,澄江县,532423
4636,云南省,玉溪地区,通海县,532424
4637,云南省,玉溪地区,华宁县,532425
4638,云南省,玉溪地区,易门县,532426
4639,云南省,玉溪地区,峨山彝族自治县,532427
4640,云南省,玉溪地区,新平彝族傣族自治县,532428
4641,云南省,玉溪地区,元江哈尼族彝族傣族自治县,532429
4642,云南省,红河哈尼族彝族自治州,个旧市,532501
4643,云南省,红河哈尼族彝族自治州,开远市,532502
4644,云南省,红河哈尼族彝族自治州,蒙自县,532522
4645,云南省,红河哈尼族彝族自治州,屏边苗族自治县,532523
4646,云南省,红河哈尼族彝族自治州,建水县,532524
4647,云南省,红河哈尼族彝族自治州,石屏县,532525
4648,云南省,红河哈尼族彝族自治州,弥勒县,532526
4649,云南省,红河哈尼族彝族自治州,泸西县,532527
4650,云南省,红河哈尼族彝族自治州,元阳县,532528
4651,云南省,红河哈尼族彝族自治州,红河县,532529
4652,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,532530
4653,云南省,红河哈尼族彝族自治州,绿春县,532531
4654,云南省,红河哈尼族彝族自治州,河口瑶族自治县,532532
4655,云南省,文山壮族苗族自治州,文山县,532621
4656,云南省,文山壮族苗族自治州,砚山县,532622
4657,云南省,文山壮族苗族自治州,西畴县,532623
4658,云南省,文山壮族苗族自治州,麻栗坡县,532624
4659,云南省,文山壮族苗族自治州,马关县,532625
4660,云南省,文山壮族苗族自治州,丘北县,532626
4661,云南省,文山壮族苗族自治州,广南县,532627
4662,云南省,文山壮族苗族自治州,富宁县,532628
4663,云南省,思茅地区,思茅市,532701
4664,云南省,思茅地区,普洱哈尼族彝族自治县,532722
4665,云南省,思茅地区,墨江哈尼族自治县,532723
4666,云南省,思茅地区,景东彝族自治县,532724
4667,云南省,思茅地区,景谷傣族彝族自治县,532725
4668,云南省,思茅地区,镇沅彝族哈尼族拉祜族自治县,532726
4669,云南省,思茅地区,江城哈尼族彝族自治县,532727
4670,云南省,思茅地区,孟连傣族拉祜族佤族自治县,532728
4671,云南省,思茅地区,澜沧拉祜族自治县,532729
4672,云南省,思茅地区,西盟佤族自治县,532730
4673,云南省,西双版纳傣族自治州,景洪市,532801
4674,云南省,西双版纳傣族自治州,勐海县,532822
4675,云南省,西双版纳傣族自治州,勐腊县,532823
4676,云南省,大理白族自治州,大理市,532901
4677,云南省,大理白族自治州,漾濞彝族自治县,532922
4678,云南省,大理白族自治州,祥云县,532923
4679,云南省,大理白族自治州,宾川县,532924
4680,云南省,大理白族自治州,弥渡县,532925
4681,云南省,大理白族自治州,南涧彝族自治县,532926
4682,云南省,大理白族自治州,巍山彝族回族自治县,532927
4683,云南省,大理白族自治州,永平县,532928
4684,云南省,大理白族自治州,云龙县,532929
4685,云南省,大理白族自治州,洱源县,532930
4686,云南省,大理白族自治州,剑川县,532931
4687,云南省,大理白族自治州,鹤庆县,532932
4688,云南省,迪庆藏族自治州,香格里拉县,533421
4689,云南省,迪庆藏族自治州,德钦县,533422
4690,云南省,迪庆藏族自治州,维西傈僳族自治县,533423
4691,云南省,临沧地区,临沧县,533521
4692,云南省,临沧地区,凤庆县,533522
4693,云南省,临沧地区,云县,533523
4694,云南省,临沧地区,永德县,533524
4695,云南省,临沧地区,彭水苗族土家族自治县,533525
4696,云南省,临沧地区,双江拉祜族佤族布朗族傣族自治县,533526
4697,云南省,临沧地区,耿马傣族佤族自治县,533527
4698,云南省,临沧地区,沧源佤族自治县,533528
4699,西藏自治区,山南地区,乃东县,542221
4700,西藏自治区,山南地区,扎囊县,542222
4701,西藏自治区,山南地区,贡嘎县,542223
4702,西藏自治区,山南地区,桑日县,542224
4703,西藏自治区,山南地区,琼结县,542225
4704,西藏自治区,山南地区,曲松县,542226
4705,西藏自治区,山南地区,措美县,542227
4706,西藏自治区,山南地区,洛扎县,542228
4707,西藏自治区,山南地区,加查县,542229
4708,西藏自治区,山南地区,朗县,542230
4709,西藏自治区,山南地区,隆子县,542231
4710,西藏自治区,山南地区,错那县,542232
4711,西藏自治区,山南地区,浪卡子县,542233
4712,西藏自治区,日喀则地区,日喀则市,542301
4713,西藏自治区,日喀则地区,日喀则县,542321
4714,西藏自治区,日喀则地区,南木林县,542322
4715,西藏自治区,日喀则地区,江孜县,542323
4716,西藏自治区,日喀则地区,定日县,542324
4717,西藏自治区,日喀则地区,萨迦县,542325
4718,西藏自治区,日喀则地区,拉孜县,542326
4719,西藏自治区,日喀则地区,昂仁县,542327
4720,西藏自治区,日喀则地区,谢通门县,542328
4721,西藏自治区,日喀则地区,白朗县,542329
4722,西藏自治区,日喀则地区,仁布县,542330
4723,西藏自治区,日喀则地区,康马县,542331
4724,西藏自治区,日喀则地区,定结县,542332
4725,西藏自治区,日喀则地区,仲巴县,542333
4726,西藏自治区,日喀则地区,亚东县,542334
4727,西藏自治区,日喀则地区,吉隆县,542335
4728,西藏自治区,日喀则地区,聂拉木县,542336
4729,西藏自治区,日喀则地区,萨嘎县,542337
4730,西藏自治区,日喀则地区,岗巴县,542338
4731,西藏自治区,那曲地区,那曲县,542421
4732,西藏自治区,那曲地区,嘉黎县,542422
4733,西藏自治区,那曲地区,比如县,542423
4734,西藏自治区,那曲地区,聂荣县,542424
4735,西藏自治区,那曲地区,安多县,542425
4736,西藏自治区,那曲地区,申扎县,542426
4737,西藏自治区,那曲地区,索县,542427
4738,西藏自治区,那曲地区,班戈县,542428
4739,西藏自治区,那曲地区,巴青县,542429
4740,西藏自治区,那曲地区,尼玛县,542430
4741,西藏自治区,拉萨市,市辖区,540101
4742,西藏自治区,拉萨市,城关区,540102
4743,西藏自治区,拉萨市,市区,540120
4744,西藏自治区,拉萨市,林周县,540121
4745,西藏自治区,拉萨市,当雄县,540122
4746,西藏自治区,拉萨市,尼木县,540123
4747,西藏自治区,拉萨市,曲水县,540124
4748,西藏自治区,拉萨市,堆龙德庆县,540125
4749,西藏自治区,拉萨市,达孜县,540126
4750,西藏自治区,拉萨市,墨竹工卡县,540127
4751,西藏自治区,拉萨市,工布江达县,540128
